"","EA_Dataset","PU_Gap_Code","Reach_Name","Event_Date","REP","COUNT","SAMPTYPE","LAB_NAME","LAB_ID","TAXONOMIST","LAB_TAXON","TAXON_NAME","LIFE_STAGE","ABUNDANCE","NUM_IN_RC","IMMATURE","INDETERMINATE","CONDITION","LARGE_RARE_TAXA","DISTINCT","AGGREGATED","LAB_COMMENTS","KINGDOM","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","INFRACLASS","SUPERORDER","ORDER","SUBORDER","INFRAORDER","SUPERFAMILY","FAMILY","SUBFAMILY","TRIBE","SUBTRIBE","GENUS","SUBGENUS","SPECIES","SUBSPECIES","ADDITIONS","ITIS_TAXON_SN"
"6177","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","934","Cryptochironomus sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptochironomus",NA,"sp.",NA,NA,129368
"6178","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","941","Dicrotendipes lucifer","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes lucifer",NA,NA,129458
"6179","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","3662","Dicrotendipes neomodestus","LARVAE",4,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes neomodestus",NA,NA,129450
"6180","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","950","Glyptotendipes sp.","LARVAE",9,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Glyptotendipes",NA,"sp.",NA,NA,129483
"6181","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","964","Parachironomus sp.","LARVAE",3,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Parachironomus",NA,"sp.",NA,NA,129564
"6182","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","966","Paracladopelma sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paracladopelma",NA,"sp.",NA,NA,129597
"6183","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","894","Parakiefferiella sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Parakiefferiella",NA,"sp.",NA,NA,128968
"6184","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","1015","Paratanytarsus sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Paratanytarsus",NA,"sp.",NA,NA,129935
"6185","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","975","Polypedilum flavum","LARVAE",100,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum flavum",NA,NA,NA
"6186","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","979","Polypedilum illinoense gr.","LARVAE",6,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum illinoense gr.",NA,NA,NA
"6187","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","983","Polypedilum scalaenum gr.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum scalaenum gr.",NA,NA,NA
"6188","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","799","Procladius sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Procladiini",NA,"Procladius",NA,"sp.",NA,NA,128277
"6189","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","911","Rheocricotopus sp.","LARVAE",4,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Rheocricotopus",NA,"sp.",NA,NA,129086
"6190","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","1017","Rheotanytarsus exiguus gr.","LARVAE",9,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Rheotanytarsus",NA,"Rheotanytarsus exiguus gr.",NA,NA,NA
"6191","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","3311","Saetheria tylus","LARVAE",3,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria",NA,"Saetheria tylus",NA,NA,129737
"6192","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","995","Stenochironomus sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Stenochironomus",NA,"sp.",NA,NA,129746
"6193","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","1029","Tanytarsus sp.","LARVAE",11,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus",NA,"sp.",NA,NA,129978
"6194","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","G. Wallace","805","Thienemannimyia gr. sp.","LARVAE",5,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.",NA,"sp.",NA,NA,NA
"6195","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","738","Simulium sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Simuliidae","","",NA,"Simulium",NA,"sp.",NA,NA,126774
"6196","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","1169","Acerpenna sp.","LARVAE",7,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Acerpenna",NA,"sp.",NA,NA,568546
"6197","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","138","Baetis intercalaris","LARVAE",5,NA,"N","N","N",NA,"Y",4,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Baetis",NA,"Baetis intercalaris",NA,NA,100808
"6198","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","147","Centroptilum sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Centroptilum",NA,"sp.",NA,NA,100873
"6199","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","153","Caenis sp.","LARVAE",14,NA,"Y","Y","Y",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Caenidae","","",NA,"Caenis",NA,"sp.",NA,NA,101478
"6200","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","234","Maccaffertium terminatum","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Maccaffertium",NA,"Maccaffertium terminatum",NA,NA,100542
"6201","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","225","Stenacron interpunctatum","LARVAE",3,NA,"N","N","N",NA,"Y",1,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Stenacron",NA,"Stenacron interpunctatum",NA,NA,100714
"6202","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","264","Tricorythodes sp.","LARVAE",48,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Leptohyphidae","","",NA,"Tricorythodes",NA,"sp.",NA,NA,101405
"6203","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","3772","Basiaeschna janata","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Aeshnidae","","",NA,"Basiaeschna",NA,"Basiaeschna janata",NA,NA,NA
"6204","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","272","Argia sp.","LARVAE",5,NA,"N","N","N",NA,"Y",2,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Argia",NA,"sp.",NA,NA,102139
"6205","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","1060","Progomphus sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Gomphidae","","",NA,"Progomphus",NA,"sp.",NA,NA,101718
"6206","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","1582","Macromia sp.","LARVAE",1,NA,"N","N","Y",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Macromiidae","","",NA,"Macromia",NA,"sp.",NA,NA,101918
"6207","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","544","Cheumatopsyche sp.","LARVAE",151,NA,"N","N","N",NA,"Y",13,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Cheumatopsyche",NA,"sp.",NA,NA,115408
"6208","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","565","Hydropsyche sp.","LARVAE",12,NA,"N","Y","N",NA,"Y",2,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Hydropsyche",NA,"sp.",NA,NA,115453
"6209","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","593","Nectopsyche sp.","LARVAE",3,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Leptoceridae","","",NA,"Nectopsyche",NA,"sp.",NA,NA,116651
"6210","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","1157","Hyalella sp.","LARVAE",5,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Hyalellidae","","",NA,"Hyalella",NA,"sp.",NA,NA,94025
"6211","2","kasky2111","F2","7/16/2014",NA,462,"Freshwater","EcoAnalysts","6940.02-35","B. Sloniker","125","Cambaridae","LARVAE",1,NA,"N","Y","N",NA,"Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Astacidea","Astacoidea","Cambaridae","","",NA,"",NA,"",NA,NA,97336
"6212","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","B. Sloniker","2368","Corbicula sp.","LARVAE",6,NA,"N","N","N",NA,"Y",0,"","Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Corbiculidae","","",NA,"Corbicula",NA,"sp.",NA,NA,81385
"6213","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","B. Sloniker","101","Sphaeriidae","LARVAE",1,NA,"N","N","Y",NA,"Y",0,"","Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Sphaeriidae","","",NA,"",NA,"",NA,NA,112737
"6214","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","L. Flaherty","10","Tubificidae","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Tubificidae","","",NA,"",NA,"",NA,NA,68585
"6215","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","B. Sloniker","477","Stenelmis sp.","LARVAE",4,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Stenelmis",NA,"sp.",NA,NA,114095
"6216","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","772","Ablabesmyia sp.","LARVAE",9,NA,"Y","N","N",NA,"Y",0,"3-seg palp","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"sp.",NA,NA,128079
"6217","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","768","Ablabesmyia mallochi","LARVAE",6,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"Ablabesmyia mallochi",NA,NA,128097
"6218","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","930","Chironomus sp.","LARVAE",44,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Chironomus",NA,"sp.",NA,NA,129254
"6219","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","1006","Cladotanytarsus sp.","LARVAE",4,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Cladotanytarsus",NA,"sp.",NA,NA,129873
"6220","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","839","Cricotopus bicinctus gr.","LARVAE",8,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Cricotopus",NA,"Cricotopus bicinctus gr.",NA,NA,NA
"6221","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","934","Cryptochironomus sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptochironomus",NA,"sp.",NA,NA,129368
"6222","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","3662","Dicrotendipes neomodestus","LARVAE",25,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes neomodestus",NA,NA,129450
"6223","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","943","Dicrotendipes simpsoni","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes simpsoni",NA,NA,193743
"6224","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","871","Lopescladius sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Lopescladius",NA,"sp.",NA,NA,128811
"6225","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","878","Nanocladius sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Nanocladius",NA,"sp.",NA,NA,128844
"6226","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","1031","Orthocladius Complex","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Orthocladius",NA,"Orthocladius Complex",NA,NA,NA
"6227","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","967","Paralauterborniella nigrohalteralis","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paralauterborniella",NA,"Paralauterborniella nigrohalteralis",NA,NA,129619
"6228","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","1015","Paratanytarsus sp.","LARVAE",2,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Paratanytarsus",NA,"sp.",NA,NA,129935
"6229","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","970","Paratendipes sp.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paratendipes",NA,"sp.",NA,NA,129623
"6230","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","975","Polypedilum flavum","LARVAE",35,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum flavum",NA,NA,NA
"6231","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","3320","Polypedilum halterale gr.","LARVAE",6,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum halterale gr.",NA,NA,NA
"6232","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","979","Polypedilum illinoense gr.","LARVAE",18,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum illinoense gr.",NA,NA,NA
"6233","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","983","Polypedilum scalaenum gr.","LARVAE",22,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum scalaenum gr.",NA,NA,NA
"6234","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","799","Procladius sp.","LARVAE",7,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Procladiini",NA,"Procladius",NA,"sp.",NA,NA,128277
"6235","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","1016","Rheotanytarsus pellucidus gr.","LARVAE",1,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Rheotanytarsus",NA,"Rheotanytarsus pellucidus gr.",NA,NA,NA
"6236","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","3311","Saetheria tylus","LARVAE",12,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria",NA,"Saetheria tylus",NA,NA,129737
"6237","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","995","Stenochironomus sp.","LARVAE",3,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Stenochironomus",NA,"sp.",NA,NA,129746
"6238","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","1029","Tanytarsus sp.","LARVAE",13,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus",NA,"sp.",NA,NA,129978
"6239","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","918","Thienemanniella sp.","LARVAE",12,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Thienemanniella",NA,"sp.",NA,NA,129182
"6240","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","999","Tribelos sp.","LARVAE",3,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Tribelos",NA,"sp.",NA,NA,129820
"6241","2","kasky2168","F3","7/26/2013",NA,362,"Freshwater","EcoAnalysts","6940.02-36","G. Wallace","998","Tribelos jucundum","LARVAE",15,NA,"N","N","N",NA,"Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Tribelos",NA,"Tribelos jucundum",NA,NA,NA
